,rh,temps,datetime
52376,91.7,31.5,2023-09-12 19:31:55
52377,91.8,31.5,2023-09-12 19:32:01
52378,91.8,31.5,2023-09-12 19:32:03
52379,91.8,31.5,2023-09-12 19:32:05
52380,91.8,31.5,2023-09-12 19:32:07
52381,91.8,31.5,2023-09-12 19:32:09
52382,91.8,31.5,2023-09-12 19:32:11
52383,91.9,31.5,2023-09-12 19:32:13
52384,91.9,31.5,2023-09-12 19:32:15
52385,91.8,31.5,2023-09-12 19:32:17
52386,91.9,31.4,2023-09-12 19:32:19
52387,91.9,31.5,2023-09-12 19:32:21
52388,91.9,31.5,2023-09-12 19:32:23
52389,91.7,31.5,2023-09-12 19:32:25
52390,91.9,31.5,2023-09-12 19:32:31
52391,91.7,31.5,2023-09-12 19:32:33
52392,91.8,31.5,2023-09-12 19:32:35
52393,91.7,31.5,2023-09-12 19:32:37
52394,91.7,31.5,2023-09-12 19:32:39
52395,91.7,31.5,2023-09-12 19:32:41
52396,91.6,31.5,2023-09-12 19:32:43
52397,91.6,31.5,2023-09-12 19:32:45
52398,91.6,31.5,2023-09-12 19:32:47
52399,91.5,31.5,2023-09-12 19:32:49
52400,91.6,31.5,2023-09-12 19:32:51
52401,91.6,31.5,2023-09-12 19:32:53
52402,91.6,31.5,2023-09-12 19:32:55
52403,91.5,31.5,2023-09-12 19:33:01
52404,91.5,31.5,2023-09-12 19:33:03
52405,91.5,31.4,2023-09-12 19:33:05
52406,91.6,31.5,2023-09-12 19:33:07
52407,91.5,31.6,2023-09-12 19:33:09
52408,91.5,31.5,2023-09-12 19:33:11
52409,91.6,31.5,2023-09-12 19:33:13
52410,91.6,31.5,2023-09-12 19:33:15
52411,91.5,31.6,2023-09-12 19:33:17
52412,91.5,31.5,2023-09-12 19:33:19
52413,91.4,31.6,2023-09-12 19:33:21
52414,91.4,31.5,2023-09-12 19:33:23
52415,91.4,31.5,2023-09-12 19:33:25
52416,91.5,31.6,2023-09-12 19:33:31
52417,91.4,31.6,2023-09-12 19:33:33
52418,91.4,31.6,2023-09-12 19:33:35
52419,91.4,31.5,2023-09-12 19:33:37
52420,91.4,31.6,2023-09-12 19:33:39
52421,91.4,31.5,2023-09-12 19:33:41
52422,91.5,31.6,2023-09-12 19:33:43
52423,91.4,31.5,2023-09-12 19:33:45
52424,91.4,31.5,2023-09-12 19:33:47
52425,91.3,31.5,2023-09-12 19:33:49
52426,91.4,31.6,2023-09-12 19:33:51
52427,91.3,31.5,2023-09-12 19:33:53
52428,91.3,31.5,2023-09-12 19:33:55
52429,91.4,31.5,2023-09-12 19:34:01
52430,91.3,31.6,2023-09-12 19:34:03
52431,91.4,31.5,2023-09-12 19:34:05
52432,91.5,31.5,2023-09-12 19:34:07
52433,91.2,31.5,2023-09-12 19:34:09
52434,91.3,31.5,2023-09-12 19:34:11
52435,91.4,31.6,2023-09-12 19:34:13
52436,91.4,31.6,2023-09-12 19:34:15
52437,91.3,31.6,2023-09-12 19:34:18
52438,91.3,31.5,2023-09-12 19:34:19
52439,91.2,31.5,2023-09-12 19:34:21
52440,91.3,31.6,2023-09-12 19:34:23
52441,91.2,31.6,2023-09-12 19:34:26
52442,91.3,31.6,2023-09-12 19:34:32
52443,91.3,31.5,2023-09-12 19:34:34
52444,91.5,31.6,2023-09-12 19:34:36
52445,91.3,31.5,2023-09-12 19:34:38
52446,91.4,31.6,2023-09-12 19:34:40
52447,91.2,31.5,2023-09-12 19:34:42
52448,91.3,31.6,2023-09-12 19:34:44
52449,91.3,31.5,2023-09-12 19:34:46
52450,91.2,31.6,2023-09-12 19:34:48
52451,91.1,31.6,2023-09-12 19:34:50
52452,91.1,31.6,2023-09-12 19:34:52
52453,91.1,31.6,2023-09-12 19:34:54
52454,91.2,31.6,2023-09-12 19:34:56
52455,91.1,31.5,2023-09-12 19:35:02
52456,91.2,31.7,2023-09-12 19:35:04
52457,91.2,31.6,2023-09-12 19:35:06
52458,91.2,31.6,2023-09-12 19:35:08
52459,91.1,31.6,2023-09-12 19:35:10
52460,91.1,31.7,2023-09-12 19:35:12
52461,91.1,31.6,2023-09-12 19:35:14
52462,91.1,31.6,2023-09-12 19:35:16
52463,91.0,31.7,2023-09-12 19:35:18
52464,91.0,31.6,2023-09-12 19:35:20
52465,91.1,31.6,2023-09-12 19:35:22
52466,91.2,31.6,2023-09-12 19:35:24
52467,91.1,31.6,2023-09-12 19:35:26
52468,91.0,31.6,2023-09-12 19:35:32
52469,91.1,31.6,2023-09-12 19:35:34
52470,91.1,31.6,2023-09-12 19:35:36
52471,91.1,31.6,2023-09-12 19:35:38
52472,91.2,31.6,2023-09-12 19:35:40
52473,91.0,31.6,2023-09-12 19:35:42
52474,91.0,31.6,2023-09-12 19:35:44
52475,91.0,31.6,2023-09-12 19:35:46
52476,90.9,31.6,2023-09-12 19:35:48
52477,90.9,31.6,2023-09-12 19:35:50
52478,90.9,31.6,2023-09-12 19:35:52
52479,91.0,31.6,2023-09-12 19:35:54
52480,90.9,31.6,2023-09-12 19:35:56
52481,90.9,31.6,2023-09-12 19:36:02
52482,90.9,31.7,2023-09-12 19:36:04
52483,90.9,31.7,2023-09-12 19:36:06
52484,90.9,31.7,2023-09-12 19:36:08
52485,90.9,31.6,2023-09-12 19:36:10
52486,90.9,31.6,2023-09-12 19:36:12
52487,91.0,31.6,2023-09-12 19:36:14
52488,90.9,31.6,2023-09-12 19:36:16
52489,90.9,31.7,2023-09-12 19:36:18
52490,90.9,31.7,2023-09-12 19:36:20
52491,90.9,31.6,2023-09-12 19:36:22
52492,90.9,31.6,2023-09-12 19:36:24
52493,90.9,31.6,2023-09-12 19:36:26
52494,91.0,31.7,2023-09-12 19:36:32
52495,90.9,31.6,2023-09-12 19:36:34
52496,90.8,31.6,2023-09-12 19:36:36
52497,90.8,31.6,2023-09-12 19:36:38
52498,90.9,31.6,2023-09-12 19:36:40
52499,90.9,31.6,2023-09-12 19:36:42
52500,90.9,31.6,2023-09-12 19:36:44
52501,90.9,31.7,2023-09-12 19:36:46
52502,90.9,31.7,2023-09-12 19:36:48
52503,90.8,31.6,2023-09-12 19:36:50
52504,90.8,31.7,2023-09-12 19:36:52
52505,90.8,31.7,2023-09-12 19:36:54
52506,90.9,31.7,2023-09-12 19:36:56
52507,90.8,31.6,2023-09-12 19:37:02
52508,90.8,31.7,2023-09-12 19:37:04
52509,90.7,31.6,2023-09-12 19:37:06
52510,90.8,31.7,2023-09-12 19:37:08
52511,90.9,31.7,2023-09-12 19:37:10
52512,90.9,31.6,2023-09-12 19:37:12
52513,90.8,31.7,2023-09-12 19:37:14
52514,90.7,31.7,2023-09-12 19:37:16
52515,90.8,31.7,2023-09-12 19:37:18
52516,90.9,31.6,2023-09-12 19:37:20
52517,90.8,31.6,2023-09-12 19:37:22
52518,90.8,31.6,2023-09-12 19:37:24
52519,90.8,31.6,2023-09-12 19:37:26
52520,90.8,31.6,2023-09-12 19:37:33
52521,90.8,31.6,2023-09-12 19:37:34
52522,90.9,31.6,2023-09-12 19:37:36
52523,90.8,31.6,2023-09-12 19:37:38
52524,90.8,31.6,2023-09-12 19:37:40
52525,90.8,31.6,2023-09-12 19:37:43
52526,90.9,31.6,2023-09-12 19:37:45
52527,90.9,31.6,2023-09-12 19:37:47
52528,90.9,31.6,2023-09-12 19:37:49
52529,90.9,31.6,2023-09-12 19:37:51
52530,90.8,31.7,2023-09-12 19:37:53
52531,90.9,31.5,2023-09-12 19:37:55
52532,90.9,31.5,2023-09-12 19:37:57
52533,90.9,31.6,2023-09-12 19:38:03
52534,90.9,31.6,2023-09-12 19:38:05
52535,91.0,31.6,2023-09-12 19:38:07
52536,90.9,31.7,2023-09-12 19:38:09
52537,91.0,31.6,2023-09-12 19:38:11
52538,90.8,31.6,2023-09-12 19:38:13
52539,90.9,31.5,2023-09-12 19:38:15
52540,91.0,31.6,2023-09-12 19:38:17
52541,90.8,31.6,2023-09-12 19:38:19
52542,90.8,31.6,2023-09-12 19:38:21
52543,90.8,31.6,2023-09-12 19:38:23
52544,90.8,31.6,2023-09-12 19:38:25
52545,90.7,31.7,2023-09-12 19:38:27
52546,90.8,31.6,2023-09-12 19:38:33
52547,90.8,31.6,2023-09-12 19:38:35
52548,90.7,31.6,2023-09-12 19:38:37
52549,90.8,31.6,2023-09-12 19:38:39
52550,90.8,31.6,2023-09-12 19:38:41
52551,90.6,31.6,2023-09-12 19:38:43
52552,90.8,31.6,2023-09-12 19:38:45
52553,90.7,31.6,2023-09-12 19:38:47
52554,90.8,31.6,2023-09-12 19:38:49
52555,90.7,31.6,2023-09-12 19:38:51
52556,90.7,31.6,2023-09-12 19:38:53
52557,90.8,31.6,2023-09-12 19:38:55
52558,90.7,31.7,2023-09-12 19:38:57
52559,90.7,31.7,2023-09-12 19:39:03
52560,90.8,31.6,2023-09-12 19:39:05
52561,90.6,31.7,2023-09-12 19:39:07
52562,90.7,31.6,2023-09-12 19:39:09
52563,90.5,31.7,2023-09-12 19:39:11
52564,90.5,31.7,2023-09-12 19:39:13
52565,90.7,31.6,2023-09-12 19:39:15
52566,90.7,31.6,2023-09-12 19:39:17
52567,90.7,31.7,2023-09-12 19:39:19
52568,90.5,31.6,2023-09-12 19:39:21
52569,90.6,31.7,2023-09-12 19:39:23
52570,90.6,31.7,2023-09-12 19:39:25
52571,90.5,31.7,2023-09-12 19:39:27
52572,90.5,31.7,2023-09-12 19:39:33
52573,90.4,31.6,2023-09-12 19:39:35
52574,90.6,31.7,2023-09-12 19:39:37
52575,90.6,31.6,2023-09-12 19:39:39
52576,90.6,31.6,2023-09-12 19:39:41
52577,90.5,31.7,2023-09-12 19:39:43
52578,90.4,31.6,2023-09-12 19:39:45
52579,90.5,31.6,2023-09-12 19:39:47
52580,90.5,31.6,2023-09-12 19:39:49
52581,90.4,31.7,2023-09-12 19:39:51
52582,90.5,31.7,2023-09-12 19:39:53
52583,90.4,31.7,2023-09-12 19:39:55
52584,90.4,31.7,2023-09-12 19:39:57
52585,90.5,31.7,2023-09-12 19:40:03
52586,90.3,31.7,2023-09-12 19:40:05
52587,90.3,31.7,2023-09-12 19:40:07
52588,90.3,31.7,2023-09-12 19:40:09
52589,90.3,31.7,2023-09-12 19:40:11
52590,90.4,31.7,2023-09-12 19:40:13
52591,90.3,31.7,2023-09-12 19:40:15
52592,90.4,31.8,2023-09-12 19:40:17
52593,90.4,31.7,2023-09-12 19:40:19
52594,90.4,31.7,2023-09-12 19:40:21
52595,90.3,31.7,2023-09-12 19:40:23
52596,90.3,31.6,2023-09-12 19:40:25
52597,90.3,31.8,2023-09-12 19:40:27
52598,90.3,31.7,2023-09-12 19:40:33
52599,90.3,31.7,2023-09-12 19:40:35
52600,90.2,31.8,2023-09-12 19:40:37
52601,90.3,31.7,2023-09-12 19:40:39
52602,90.3,31.8,2023-09-12 19:40:41
52603,90.2,31.7,2023-09-12 19:40:43
52604,90.2,31.7,2023-09-12 19:40:45
52605,90.2,31.7,2023-09-12 19:40:47
52606,90.2,31.8,2023-09-12 19:40:49
52607,90.3,31.8,2023-09-12 19:40:51
52608,90.3,31.7,2023-09-12 19:40:53
52609,90.2,31.7,2023-09-12 19:40:55
52610,90.2,31.7,2023-09-12 19:40:57
52611,90.3,31.7,2023-09-12 19:41:04
52612,90.3,31.7,2023-09-12 19:41:06
52613,90.2,31.7,2023-09-12 19:41:08
52614,90.3,31.7,2023-09-12 19:41:10
52615,90.3,31.8,2023-09-12 19:41:12
52616,90.3,31.8,2023-09-12 19:41:14
52617,90.3,31.7,2023-09-12 19:41:16
52618,90.2,31.7,2023-09-12 19:41:18
52619,90.3,31.7,2023-09-12 19:41:20
52620,90.3,31.8,2023-09-12 19:41:22
52621,90.2,31.8,2023-09-12 19:41:24
52622,90.1,31.8,2023-09-12 19:41:26
52623,90.2,31.7,2023-09-12 19:41:28
52624,89.4,31.8,2023-09-12 19:41:34
52625,90.2,31.7,2023-09-12 19:41:36
52626,90.2,31.7,2023-09-12 19:41:38
52627,90.1,31.7,2023-09-12 19:41:40
52628,90.1,31.8,2023-09-12 19:41:42
52629,90.2,31.7,2023-09-12 19:41:44
52630,90.2,31.7,2023-09-12 19:41:46
52631,90.1,31.7,2023-09-12 19:41:48
52632,90.1,31.7,2023-09-12 19:41:50
52633,90.0,31.7,2023-09-12 19:41:52
52634,89.8,31.8,2023-09-12 19:41:54
52635,90.0,31.8,2023-09-12 19:41:56
52636,90.1,31.7,2023-09-12 19:41:58
52637,90.0,31.8,2023-09-12 19:42:04
52638,90.0,31.8,2023-09-12 19:42:06
52639,89.0,31.8,2023-09-12 19:42:08
52640,89.9,31.8,2023-09-12 19:42:10
52641,89.9,31.7,2023-09-12 19:42:12
52642,89.9,31.8,2023-09-12 19:42:14
52643,89.0,31.9,2023-09-12 19:42:16
52644,89.9,31.8,2023-09-12 19:42:18
52645,90.0,31.7,2023-09-12 19:42:20
52646,90.0,31.8,2023-09-12 19:42:22
52647,90.0,31.8,2023-09-12 19:42:24
52648,89.8,31.8,2023-09-12 19:42:26
52649,89.1,31.8,2023-09-12 19:42:28
52650,89.2,31.9,2023-09-12 19:42:34
52651,89.9,31.8,2023-09-12 19:42:36
52652,89.9,31.8,2023-09-12 19:42:38
52653,89.9,31.8,2023-09-12 19:42:40
52654,89.1,31.8,2023-09-12 19:42:42
52655,89.8,31.8,2023-09-12 19:42:44
52656,89.0,31.9,2023-09-12 19:42:46
52657,89.0,31.8,2023-09-12 19:42:48
52658,89.0,31.8,2023-09-12 19:42:50
52659,88.9,31.8,2023-09-12 19:42:52
52660,89.7,31.8,2023-09-12 19:42:54
52661,89.8,31.8,2023-09-12 19:42:56
52662,89.8,31.8,2023-09-12 19:42:58
52663,88.8,31.9,2023-09-12 19:43:04
52664,88.8,31.9,2023-09-12 19:43:06
52665,89.8,31.8,2023-09-12 19:43:08
52666,89.7,31.8,2023-09-12 19:43:10
52667,89.7,31.8,2023-09-12 19:43:12
52668,88.8,31.9,2023-09-12 19:43:14
52669,89.8,31.8,2023-09-12 19:43:16
52670,88.9,31.9,2023-09-12 19:43:18
52671,89.7,31.8,2023-09-12 19:43:20
52672,88.9,31.9,2023-09-12 19:43:22
52673,88.9,31.8,2023-09-12 19:43:24
52674,88.7,31.9,2023-09-12 19:43:26
52675,88.9,31.9,2023-09-12 19:43:28
52676,88.8,31.8,2023-09-12 19:43:34
52677,88.9,31.9,2023-09-12 19:43:36
52678,88.8,31.9,2023-09-12 19:43:38
52679,88.7,31.9,2023-09-12 19:43:40
52680,88.8,31.9,2023-09-12 19:43:42
52681,88.8,31.9,2023-09-12 19:43:44
52682,89.5,31.8,2023-09-12 19:43:46
52683,88.8,31.8,2023-09-12 19:43:48
52684,88.6,31.9,2023-09-12 19:43:50
52685,89.5,31.8,2023-09-12 19:43:52
52686,88.7,31.9,2023-09-12 19:43:54
52687,88.8,31.9,2023-09-12 19:43:56
52688,88.6,31.9,2023-09-12 19:43:58
52689,88.7,31.9,2023-09-12 19:44:04
52690,88.8,31.9,2023-09-12 19:44:06
52691,89.5,31.8,2023-09-12 19:44:08
52692,88.7,31.9,2023-09-12 19:44:10
52693,88.7,32.0,2023-09-12 19:44:12
52694,88.7,31.9,2023-09-12 19:44:14
52695,89.5,31.8,2023-09-12 19:44:16
52696,88.6,31.9,2023-09-12 19:44:18
52697,88.7,31.9,2023-09-12 19:44:20
52698,88.7,31.8,2023-09-12 19:44:23
52699,88.7,31.9,2023-09-12 19:44:25
52700,88.6,31.9,2023-09-12 19:44:27
52701,88.6,31.8,2023-09-12 19:44:29
52702,88.6,31.9,2023-09-12 19:44:36
52703,88.6,31.8,2023-09-12 19:44:37
52704,89.5,31.8,2023-09-12 19:44:39
52705,88.6,31.8,2023-09-12 19:44:41
52706,89.4,31.8,2023-09-12 19:44:43
52707,88.6,31.9,2023-09-12 19:44:45
52708,88.5,31.8,2023-09-12 19:44:47
52709,88.5,31.8,2023-09-12 19:44:49
52710,88.7,31.9,2023-09-12 19:44:51
52711,88.7,31.8,2023-09-12 19:44:53
52712,88.7,31.9,2023-09-12 19:44:55
52713,88.6,31.9,2023-09-12 19:44:57
52714,89.4,31.8,2023-09-12 19:44:59
52715,88.7,31.8,2023-09-12 19:45:06
52716,88.5,31.9,2023-09-12 19:45:07
52717,89.5,31.8,2023-09-12 19:45:09
52718,88.5,31.9,2023-09-12 19:45:11
52719,88.5,31.8,2023-09-12 19:45:13
52720,88.5,31.9,2023-09-12 19:45:15
52721,88.6,32.0,2023-09-12 19:45:17
52722,89.3,31.8,2023-09-12 19:45:19
52723,88.5,31.9,2023-09-12 19:45:21
52724,88.5,31.9,2023-09-12 19:45:23
52725,88.2,31.8,2023-09-12 19:45:25
52726,88.5,32.0,2023-09-12 19:45:27
52727,88.4,31.9,2023-09-12 19:45:29
52728,88.3,31.9,2023-09-12 19:45:36
52729,88.3,31.9,2023-09-12 19:45:37
52730,88.2,31.9,2023-09-12 19:45:39
52731,88.2,32.0,2023-09-12 19:45:41
52732,88.3,31.9,2023-09-12 19:45:43
52733,88.2,32.0,2023-09-12 19:45:45
52734,88.3,31.9,2023-09-12 19:45:47
52735,88.3,32.0,2023-09-12 19:45:49
52736,88.3,32.0,2023-09-12 19:45:51
52737,88.2,31.9,2023-09-12 19:45:53
52738,88.2,32.0,2023-09-12 19:45:55
52739,88.3,31.9,2023-09-12 19:45:57
52740,88.3,32.0,2023-09-12 19:45:59
52741,88.3,32.0,2023-09-12 19:46:06
52742,88.2,32.0,2023-09-12 19:46:07
52743,88.2,32.0,2023-09-12 19:46:09
52744,88.2,31.9,2023-09-12 19:46:11
52745,88.1,32.0,2023-09-12 19:46:13
52746,88.2,32.0,2023-09-12 19:46:15
52747,88.2,32.0,2023-09-12 19:46:17
52748,88.2,32.0,2023-09-12 19:46:19
52749,88.2,31.9,2023-09-12 19:46:21
52750,88.0,31.9,2023-09-12 19:46:23
52751,88.2,32.0,2023-09-12 19:46:25
52752,88.2,31.9,2023-09-12 19:46:27
52753,88.0,31.9,2023-09-12 19:46:29
52754,88.1,32.0,2023-09-12 19:46:36
52755,88.2,31.9,2023-09-12 19:46:37
52756,88.2,31.9,2023-09-12 19:46:39
52757,88.2,32.0,2023-09-12 19:46:41
52758,88.2,32.0,2023-09-12 19:46:43
52759,88.2,31.9,2023-09-12 19:46:45
52760,88.2,32.0,2023-09-12 19:46:47
52761,88.3,31.9,2023-09-12 19:46:49
52762,88.2,31.9,2023-09-12 19:46:51
52763,88.2,31.9,2023-09-12 19:46:53
52764,88.3,31.9,2023-09-12 19:46:55
52765,88.3,31.9,2023-09-12 19:46:57
52766,88.2,31.9,2023-09-12 19:46:59
52767,88.2,32.0,2023-09-12 19:47:06
52768,88.3,31.9,2023-09-12 19:47:07
52769,88.2,31.9,2023-09-12 19:47:09
52770,88.2,31.9,2023-09-12 19:47:11
52771,88.1,31.9,2023-09-12 19:47:13
52772,88.2,32.0,2023-09-12 19:47:15
52773,88.2,31.9,2023-09-12 19:47:17
52774,88.2,32.0,2023-09-12 19:47:19
52775,88.2,31.9,2023-09-12 19:47:21
52776,88.2,31.9,2023-09-12 19:47:23
52777,88.2,31.9,2023-09-12 19:47:25
52778,88.2,32.0,2023-09-12 19:47:27
52779,88.2,32.0,2023-09-12 19:47:29
52780,88.3,32.0,2023-09-12 19:47:36
52781,88.2,31.9,2023-09-12 19:47:37
52782,88.2,32.0,2023-09-12 19:47:40
52783,88.2,31.9,2023-09-12 19:47:42
52784,88.1,31.9,2023-09-12 19:47:44
52785,88.2,32.0,2023-09-12 19:47:46
52786,88.1,31.9,2023-09-12 19:47:48
52787,88.1,31.9,2023-09-12 19:47:50
52788,88.1,32.0,2023-09-12 19:47:52
52789,88.1,31.9,2023-09-12 19:47:54
52790,88.1,32.0,2023-09-12 19:47:56
52791,88.0,32.0,2023-09-12 19:47:58
52792,88.1,31.9,2023-09-12 19:48:00
52793,88.0,32.0,2023-09-12 19:48:07
52794,88.0,32.0,2023-09-12 19:48:08
52795,87.9,31.9,2023-09-12 19:48:10
52796,88.0,31.9,2023-09-12 19:48:12
52797,88.1,31.9,2023-09-12 19:48:14
52798,88.0,32.0,2023-09-12 19:48:16
52799,88.0,32.0,2023-09-12 19:48:18
52800,87.8,31.9,2023-09-12 19:48:20
52801,88.0,31.9,2023-09-12 19:48:22
52802,87.9,32.0,2023-09-12 19:48:24
52803,88.0,32.0,2023-09-12 19:48:26
52804,88.0,32.1,2023-09-12 19:48:28
52805,87.9,32.0,2023-09-12 19:48:30
52806,87.9,31.9,2023-09-12 19:48:37
52807,87.9,32.0,2023-09-12 19:48:38
52808,87.8,32.0,2023-09-12 19:48:40
52809,88.0,32.0,2023-09-12 19:48:42
52810,88.0,32.1,2023-09-12 19:48:44
52811,87.9,32.0,2023-09-12 19:48:46
52812,87.9,32.0,2023-09-12 19:48:48
52813,87.8,32.0,2023-09-12 19:48:50
52814,87.7,31.9,2023-09-12 19:48:52
52815,87.9,32.0,2023-09-12 19:48:54
52816,87.8,32.0,2023-09-12 19:48:56
52817,87.8,32.0,2023-09-12 19:48:58
52818,87.6,32.0,2023-09-12 19:49:00
52819,87.8,32.0,2023-09-12 19:49:07
52820,87.8,32.0,2023-09-12 19:49:08
52821,87.8,31.9,2023-09-12 19:49:10
52822,87.7,31.9,2023-09-12 19:49:12
52823,87.8,32.0,2023-09-12 19:49:14
52824,87.8,32.0,2023-09-12 19:49:16
52825,87.9,32.0,2023-09-12 19:49:18
52826,87.8,31.9,2023-09-12 19:49:20
52827,87.7,32.0,2023-09-12 19:49:22
52828,87.7,32.0,2023-09-12 19:49:24
52829,87.8,32.0,2023-09-12 19:49:26
52830,87.7,32.0,2023-09-12 19:49:28
52831,87.7,32.0,2023-09-12 19:49:30
52832,87.8,32.0,2023-09-12 19:49:37
52833,87.7,32.1,2023-09-12 19:49:38
52834,87.6,32.1,2023-09-12 19:49:40
52835,87.6,32.0,2023-09-12 19:49:42
52836,87.6,32.1,2023-09-12 19:49:44
52837,87.7,32.1,2023-09-12 19:49:46
52838,87.7,32.0,2023-09-12 19:49:48
52839,87.7,32.0,2023-09-12 19:49:50
52840,87.5,32.1,2023-09-12 19:49:52
52841,87.6,32.0,2023-09-12 19:49:54
52842,87.6,32.1,2023-09-12 19:49:56
52843,87.6,32.1,2023-09-12 19:49:58
52844,87.7,32.1,2023-09-12 19:50:00
52845,87.5,32.0,2023-09-12 19:50:07
52846,87.6,32.0,2023-09-12 19:50:08
52847,87.5,32.0,2023-09-12 19:50:10
52848,87.6,32.0,2023-09-12 19:50:12
52849,87.5,32.0,2023-09-12 19:50:14
52850,87.6,32.1,2023-09-12 19:50:16
52851,87.5,32.0,2023-09-12 19:50:18
52852,87.5,32.1,2023-09-12 19:50:20
52853,87.5,32.1,2023-09-12 19:50:22
52854,87.5,32.0,2023-09-12 19:50:24
52855,87.4,32.1,2023-09-12 19:50:26
52856,87.5,32.1,2023-09-12 19:50:28
52857,87.4,32.1,2023-09-12 19:50:30
52858,87.4,32.1,2023-09-12 19:50:37
52859,87.4,32.0,2023-09-12 19:50:38
52860,87.4,32.1,2023-09-12 19:50:40
52861,87.6,32.1,2023-09-12 19:50:42
52862,87.4,32.2,2023-09-12 19:50:44
52863,87.5,32.1,2023-09-12 19:50:46
52864,87.5,32.1,2023-09-12 19:50:48
52865,87.4,32.1,2023-09-12 19:50:50
52866,87.4,32.1,2023-09-12 19:50:52
52867,87.3,32.1,2023-09-12 19:50:54
52868,87.4,32.0,2023-09-12 19:50:56
52869,87.3,32.1,2023-09-12 19:50:58
52870,87.3,32.1,2023-09-12 19:51:01
52871,87.3,32.1,2023-09-12 19:51:07
52872,87.4,32.2,2023-09-12 19:51:09
52873,87.3,32.1,2023-09-12 19:51:11
52874,87.3,32.1,2023-09-12 19:51:13
52875,87.3,32.1,2023-09-12 19:51:15
52876,87.3,32.1,2023-09-12 19:51:17
52877,87.2,32.2,2023-09-12 19:51:19
52878,87.2,32.2,2023-09-12 19:51:21
52879,87.3,32.1,2023-09-12 19:51:23
52880,87.2,32.2,2023-09-12 19:51:25
52881,87.2,32.1,2023-09-12 19:51:27
52882,87.2,32.1,2023-09-12 19:51:29
52883,87.2,32.1,2023-09-12 19:51:31
52884,87.2,32.2,2023-09-12 19:51:37
52885,87.1,32.2,2023-09-12 19:51:39
52886,87.2,32.1,2023-09-12 19:51:41
52887,87.1,32.1,2023-09-12 19:51:43
52888,87.2,32.1,2023-09-12 19:51:45
52889,87.0,32.2,2023-09-12 19:51:47
52890,87.1,32.2,2023-09-12 19:51:49
52891,87.1,32.1,2023-09-12 19:51:51
52892,87.1,32.1,2023-09-12 19:51:53
52893,86.9,32.2,2023-09-12 19:51:55
52894,87.0,32.2,2023-09-12 19:51:57
52895,87.0,32.2,2023-09-12 19:51:59
52896,87.0,32.2,2023-09-12 19:52:01
52897,87.0,32.2,2023-09-12 19:52:08
52898,87.0,32.1,2023-09-12 19:52:09
52899,87.0,32.2,2023-09-12 19:52:11
52900,87.0,32.2,2023-09-12 19:52:13
52901,87.0,32.2,2023-09-12 19:52:15
52902,86.9,32.2,2023-09-12 19:52:17
52903,87.0,32.2,2023-09-12 19:52:19
52904,87.0,32.2,2023-09-12 19:52:21
52905,87.0,32.2,2023-09-12 19:52:23
52906,86.9,32.2,2023-09-12 19:52:25
52907,86.8,32.3,2023-09-12 19:52:27
52908,86.9,32.2,2023-09-12 19:52:29
52909,86.9,32.2,2023-09-12 19:52:31
52910,86.8,32.3,2023-09-12 19:52:38
52911,86.8,32.3,2023-09-12 19:52:39
52912,86.9,32.3,2023-09-12 19:52:41
52913,86.9,32.2,2023-09-12 19:52:43
52914,86.7,32.2,2023-09-12 19:52:45
52915,86.8,32.2,2023-09-12 19:52:47
52916,86.8,32.3,2023-09-12 19:52:49
52917,86.8,32.3,2023-09-12 19:52:51
52918,86.8,32.2,2023-09-12 19:52:53
52919,86.8,32.3,2023-09-12 19:52:55
52920,86.7,32.3,2023-09-12 19:52:57
52921,86.7,32.3,2023-09-12 19:52:59
52922,86.7,32.3,2023-09-12 19:53:01
52923,86.6,32.3,2023-09-12 19:53:08
52924,86.5,32.3,2023-09-12 19:53:09
52925,86.5,32.3,2023-09-12 19:53:11
52926,86.5,32.3,2023-09-12 19:53:13
52927,86.7,32.3,2023-09-12 19:53:15
52928,86.5,32.3,2023-09-12 19:53:17
52929,86.6,32.3,2023-09-12 19:53:19
52930,86.6,32.4,2023-09-12 19:53:21
52931,86.6,32.3,2023-09-12 19:53:23
52932,86.5,32.3,2023-09-12 19:53:25
52933,86.5,32.3,2023-09-12 19:53:27
52934,86.6,32.3,2023-09-12 19:53:29
52935,86.6,32.4,2023-09-12 19:53:31
52936,86.4,32.3,2023-09-12 19:53:38
52937,86.5,32.3,2023-09-12 19:53:39
52938,86.4,32.4,2023-09-12 19:53:41
52939,86.4,32.3,2023-09-12 19:53:43
52940,86.6,32.3,2023-09-12 19:53:45
52941,86.4,32.3,2023-09-12 19:53:47
52942,86.3,32.3,2023-09-12 19:53:49
52943,86.5,32.4,2023-09-12 19:53:51
52944,86.4,32.3,2023-09-12 19:53:53
52945,86.3,32.3,2023-09-12 19:53:55
52946,86.4,32.4,2023-09-12 19:53:57
52947,86.4,32.4,2023-09-12 19:53:59
52948,86.5,32.4,2023-09-12 19:54:01
52949,86.3,32.3,2023-09-12 19:54:08
52950,86.4,32.3,2023-09-12 19:54:10
52951,86.3,32.4,2023-09-12 19:54:11
52952,86.3,32.4,2023-09-12 19:54:13
52953,86.3,32.4,2023-09-12 19:54:15
52954,86.5,32.3,2023-09-12 19:54:17
52955,86.4,32.4,2023-09-12 19:54:19
52956,86.3,32.4,2023-09-12 19:54:22
52957,86.4,32.4,2023-09-12 19:54:24
